update_step,global_step,train_loss, val_loss,lr,tokens_seen,training_time,wall_clock_time
45600,45600,3.18750000,3.18585336,0.01109117566,4560481824,6420.786158,6722.884328
45800,45800,3.25000000,3.18585336,0.01108123618,4580559336,6448.951686,6751.328529
46000,46000,3.26562500,3.17815578,0.01107124769,4600571660,6477.118414,6790.383006
46200,46200,3.12500000,3.17815578,0.0110612103,4620629272,6505.297680,6818.844549
46400,46400,3.28125000,3.17815578,0.01105112413,4640641708,6533.482066,6847.307179
46600,46600,3.23437500,3.17815578,0.01104098928,4660624600,6561.656142,6875.758883
46800,46800,3.07812500,3.17815578,0.01103080587,4680595472,6589.823636,6904.206559
47000,47000,3.18750000,3.17815578,0.011020574,4700592992,6617.992542,6932.652164
47200,47200,3.06250000,3.17815578,0.01101029379,4720541808,6646.162991,6961.101674
47400,47400,3.26562500,3.17815578,0.01099996535,4740647672,6674.333375,6989.552366
47600,47600,3.18750000,3.17815578,0.01098958879,4760736480,6702.503464,7017.998033
47800,47800,3.15625000,3.17815578,0.01097916422,4780792072,6730.675676,7046.448568
48000,48000,3.23437500,3.17440265,0.01096869177,4800827968,6758.847678,7085.487374
48200,48200,3.26562500,3.17440265,0.01095817154,4820822296,6787.019782,7113.937538
48400,48400,3.20312500,3.17440265,0.01094760365,4840818840,6815.185227,7142.383260
48600,48600,3.10937500,3.17440265,0.01093698822,4860870236,6843.345403,7170.821818
48800,48800,3.26562500,3.17440265,0.01092632536,4880834560,6871.524333,7199.280199
49000,49000,3.26562500,3.17440265,0.01091561518,4900852884,6899.694396,7227.726640
49200,49200,3.12500000,3.17440265,0.01090485781,4920843692,6927.863438,7256.173798
49400,49400,3.20312500,3.17440265,0.01089405337,4940870032,6956.026428,7284.617527
49600,49600,3.18750000,3.17440265,0.01088320196,4960847864,6984.202733,7313.073462
49800,49800,3.17187500,3.17440265,0.01087230372,4980887376,7012.359813,7341.510723
50000,50000,3.14062500,3.16950071,0.01086135875,5000953548,7040.529744,7380.667568
50200,50200,3.17187500,3.16950071,0.01085036718,5020934648,7068.688219,7409.104003
50400,50400,3.18750000,3.16950071,0.01083932913,5040939124,7096.866967,7437.564376
50600,50600,3.15625000,3.16950071,0.01082824472,5060889240,7125.054750,7466.034785
50800,50800,3.18750000,3.16950071,0.01081711407,5080901772,7153.236757,7494.502552
51000,51000,3.31250000,3.16950071,0.01080593731,5100987904,7181.412488,7522.962698
51200,51200,3.23437500,3.16950071,0.01079471454,5121004116,7209.588885,7551.415004
51400,51400,3.23437500,3.16950071,0.01078344591,5140974680,7237.762564,7579.870671
51600,51600,3.20312500,3.16950071,0.01077213152,5160990412,7265.945674,7608.339399
51800,51800,3.23437500,3.16950071,0.01076077151,5181004832,7294.127318,7636.796600
52000,52000,3.12500000,3.16712630,0.010749366,5200976528,7322.297509,7675.853805
52200,52200,3.15625000,3.16712630,0.01073791511,5220946624,7350.455692,7704.287769
52400,52400,3.32812500,3.16712630,0.01072641897,5241026080,7378.624874,7732.741660
52600,52600,3.06250000,3.16712630,0.0107148777,5260995168,7406.807070,7761.204267
52800,52800,3.20312500,3.16712630,0.01070329144,5280985984,7434.979415,7789.656833
53000,53000,3.15625000,3.16712630,0.0106916603,5300950680,7463.150331,7818.111911
53200,53200,3.14062500,3.16712630,0.01067998441,5320844372,7491.312063,7846.550162
53400,53400,3.23437500,3.16712630,0.01066826391,5340829632,7519.488059,7875.005614
53600,53600,3.12500000,3.16712630,0.01065649892,5360782420,7547.661235,7903.456493
53800,53800,3.18750000,3.16712630,0.01064468956,5380733332,7575.825528,7931.901261
54000,54000,3.17187500,3.16092229,0.01063283598,5400689508,7603.986798,7971.438375
54200,54200,3.20312500,3.16092229,0.01062093829,5420646424,7632.142624,7999.879481
54400,54400,3.20312500,3.16092229,0.01060899663,5440710648,7660.316307,8028.337685
54600,54600,3.14062500,3.16092229,0.01059701112,5460691972,7688.476125,8056.782820
54800,54800,3.18750000,3.16092229,0.01058498191,5480613928,7716.646059,8085.231178
55000,55000,3.12500000,3.16092229,0.01057290912,5500685092,7744.820536,8113.683899
55200,55200,3.14062500,3.16092229,0.01056079288,5520693708,7773.019558,8142.163690
55400,55400,3.10937500,3.16092229,0.01054863332,5540652144,7801.208409,8170.635933
55600,55600,3.17187500,3.16092229,0.01053643059,5560695508,7829.389090,8199.096512
55800,55800,3.20312500,3.16092229,0.0105241848,5580630120,7857.561400,8227.552660
56000,56000,3.21875000,3.15513951,0.01051189611,5600660572,7885.746622,8266.707189
56200,56200,3.06250000,3.15513951,0.01049956463,5620731436,7913.912720,8295.152050
56400,56400,3.09375000,3.15513951,0.0104871905,5640674044,7942.077448,8323.598657
56600,56600,3.06250000,3.15513951,0.01047477387,5660743996,7970.230139,8352.033949
56800,56800,3.21875000,3.15513951,0.01046231487,5680762532,7998.399205,8380.484959
57000,57000,3.17187500,3.15513951,0.01044981362,5700808196,8026.555438,8408.919775
57200,57200,3.25000000,3.15513951,0.01043727028,5720854776,8054.716305,8437.357633
57400,57400,3.14062500,3.15513951,0.01042468497,5740847360,8082.888412,8465.809156
